2	1	11	110	7
2	1635	10006	111	10190
2	1	11	110	7
2	1	12	110	5
2	1	11	110	7
2	1	12	110	6
2	1	12	110	6
2	1	12	110	8
2	1	11	110	6
2	1631	10004	111	2149
2	1	11	110	7
2	1	11	110	7
2	1	11	110	7
2	1	11	110	7
2	1	11	110	7
2	1	11	110	6
2	1	10	110	9
2	1	12	110	7
2	1	10	110	6
2	1	11	110	7
2	1	11	110	7
2	1	12	110	7
2	1	10	110	6
3	1631	10002	16	8867
3	1631	10005	16	10801
3	1633	10005	16	8016
3	1631	10002	16	7989
3	1	12	15	6
3	1630	10002	16	7914
3	1630	10002	16	10847
3	1632	10004	16	9746
3	1633	10003	16	11748
3	1631	10004	16	8340
3	1629	10001	16	8922
3	1631	10006	16	9759
3	1630	10004	16	9250
3	1630	10001	16	8022
3	1633	10001	16	7973
3	1633	10006	16	9305
3	1631	10001	16	9031
3	1634	10002	16	8951
3	1632	10006	16	8106
3	1631	10001	16	7886
3	1632	10006	16	8298
3	1632	10004	16	8012
3	1628	10004	16	7878
3	1631	10003	16	8198
3	1631	10005	16	9318
3	1630	10004	16	7669
3	1631	10001	16	9066
3	1632	10001	16	10620
3	1631	10004	16	8604
3	1	12	15	4
4	1	10	283	24
4	1	11	283	23
4	1	12	283	22
4	1	12	283	23
4	1	11	283	22
4	1	10	283	22
4	1	11	283	21
4	1	11	283	28
4	1	10	283	22
4	1	11	283	22
4	1	10	283	24
4	1	10	283	25
4	1	12	283	37
4	1	12	283	30
4	1	12	283	31
4	1	12	283	27
4	1	11	283	26
4	1	11	283	23
4	1	10	283	23
4	1	12	283	23
4	1	12	283	24
4	1	12	283	22
4	1	11	283	26
4	1	12	283	26
4	1	12	283	24
4	1	10	283	25
4	1	11	283	23
4	1	10	283	29
4	1	12	283	24
4	1	11	283	28
1	1632	10003	4	13653.00
